#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: -0.1 T
#	Field Step: 0.05 T
#	Max Field: 0.3 T
#	Maximum temperature: 10.5 K
#	Min Field: -0.3 T
#	Minimum temperature: 8.2 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 1
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3169
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.251,1.8593602e-05,0.18593601999999998
8.2502,9.54002453e-06,0.09540024529999999
8.2493,9.51638729e-06,0.0951638729
8.2485,8.83047991e-06,0.0883047991
8.2476,8.15613842e-06,0.08156138419999999
8.2467,8.77013616e-06,0.0877013616
8.2459,9.49375415e-06,0.0949375415
8.2451,8.85712778e-06,0.0885712778
8.2443,7.36462616e-06,0.0736462616
8.2435,9.01301575e-06,0.09013015749999999
8.2427,1.01017218e-05,0.101017218
8.2419,9.06934065e-06,0.09069340649999999
8.2411,9.19606255e-06,0.09196062549999999
8.2403,9.4228545e-06,0.094228545
8.2396,9.15784e-06,0.09157839999999999
8.2388,8.67106727e-06,0.0867106727
8.238,8.46640146e-06,0.0846640146
8.2373,9.6873562e-06,0.09687356199999998
8.2366,1.05990516e-05,0.10599051599999999
8.2358,1.08343922e-05,0.108343922
8.2351,8.31403532e-06,0.0831403532
8.2344,8.07467182e-06,0.0807467182
8.2336,8.49456734e-06,0.0849456734
8.233,7.77396222e-06,0.07773962219999998
8.2323,8.01835447e-06,0.0801835447
8.2316,8.22402613e-06,0.08224026129999999
8.2309,8.73795401e-06,0.0873795401
8.2302,9.41732423e-06,0.0941732423
8.2296,9.8025186e-06,0.098025186
8.229,8.35376536e-06,0.08353765359999998
8.2283,7.71864776e-06,0.0771864776
8.2276,7.66333263e-06,0.0766333263
8.227,7.91174782e-06,0.0791174782
8.2264,8.76963508e-06,0.08769635079999999
8.2258,7.62510998e-06,0.0762510998
8.2252,8.30950847e-06,0.08309508469999999
8.2245,8.36432069e-06,0.0836432069
8.2239,9.02005591e-06,0.0902005591
8.2234,8.73844768e-06,0.08738447679999999
8.2228,9.34942768e-06,0.09349427679999998
8.2222,8.90036995e-06,0.0890036995
8.2216,9.01250866e-06,0.09012508659999999
8.221,8.20591466e-06,0.08205914660000001
8.2205,8.92450762e-06,0.08924507620000001
8.2199,9.15783661e-06,0.0915783661
8.2193,7.49939045e-06,0.07499390449999999
8.2187,8.25167601e-06,0.0825167601
8.2181,8.95669169e-06,0.0895669169
8.2176,1.01736232e-05,0.101736232
8.2171,9.69439355e-06,0.0969439355
8.2166,8.79527762e-06,0.0879527762
8.216,8.83902684e-06,0.08839026839999999
8.2155,8.82494663e-06,0.08824946630000001
8.2151,9.77234344e-06,0.09772343439999999
8.2146,1.0268161e-05,0.10268160999999999
8.214,9.97348254e-06,0.09973482539999999
8.2135,9.12665919e-06,0.0912665919
8.213,1.02224003e-05,0.102224003
8.2126,1.0857509e-05,0.10857509
8.2121,9.76126589e-06,0.0976126589
8.2117,1.01831686e-05,0.10183168599999999
8.2112,9.6360528e-06,0.096360528
8.2107,8.25116732e-06,0.08251167320000001
8.2103,9.26494096e-06,0.0926494096
8.2099,1.02259139e-05,0.102259139
8.2095,9.40121708e-06,0.09401217079999999
8.2091,8.93154189e-06,0.08931541889999998
8.2087,8.56344552e-06,0.0856344552
8.2083,8.68614431e-06,0.08686144309999999
8.2079,9.07737242e-06,0.0907737242
8.2075,1.05854678e-05,0.105854678
8.2071,9.95085318e-06,0.0995085318
8.2067,9.98655654e-06,0.0998655654
8.2063,9.89855531e-06,0.0989855531
8.206,9.92621443e-06,0.09926214430000001
8.2057,1.03174428e-05,0.103174428
8.2053,1.04305873e-05,0.10430587300000001
8.205,1.00534391e-05,0.10053439099999999
8.2047,1.04320917e-05,0.10432091699999999
8.2044,1.05920025e-05,0.10592002499999999
8.204,1.02334604e-05,0.102334604
8.2037,9.39116309e-06,0.09391163089999999
8.2034,9.50632039e-06,0.0950632039
8.2032,9.60136171e-06,0.0960136171
8.2029,1.02058044e-05,0.102058044
8.2026,9.1834816e-06,0.091834816
8.2024,8.41661081e-06,0.0841661081
8.2021,8.90841178e-06,0.08908411779999999
8.2019,7.96101605e-06,0.0796101605
8.2016,7.45010624e-06,0.0745010624
8.2014,7.6492438e-06,0.076492438
8.2011,8.34118494e-06,0.0834118494
8.2009,8.03795783e-06,0.08037957829999999
8.2008,8.83650617e-06,0.08836506169999998
8.2006,8.89835599e-06,0.08898355989999998
8.2004,9.84374042e-06,0.09843740420000001
8.2002,9.15029088e-06,0.0915029088
8.2,8.49204183e-06,0.0849204183
8.1999,9.17342275e-06,0.09173422749999999
8.1998,9.95889642e-06,0.0995889642
8.1996,9.6219775e-06,0.096219775
8.1994,9.2272292e-06,0.09227229199999999
8.1992,7.93235746e-06,0.0793235746
8.1992,9.48872236e-06,0.0948872236
8.1991,9.51839135e-06,0.0951839135
8.199,9.28506233e-06,0.0928506233
8.1989,9.44296164e-06,0.0944296164
8.1988,9.98152926e-06,0.09981529260000001
8.1988,1.01409372e-05,0.10140937199999998
8.1987,1.0052936e-05,0.10052936
8.1987,1.01419423e-05,0.101419423
8.1986,1.00076775e-05,0.10007677499999999
8.1986,9.91967628e-06,0.0991967628
8.1986,1.0450198e-05,0.10450198
8.1986,1.0539698e-05,0.10539697999999999
8.1986,1.00554402e-05,0.10055440199999999
8.1986,1.16867303e-05,0.11686730299999999
8.1986,1.01871905e-05,0.101871905
8.1987,1.0450193e-05,0.10450192999999999
8.1987,9.48871706e-06,0.0948871706
8.1987,1.02052982e-05,0.10205298199999999
8.1987,9.85228772e-06,0.09852287719999998
8.1988,1.05759013e-05,0.105759013
8.1989,1.02887661e-05,0.102887661
8.199,1.00071625e-05,0.100071625
8.1991,9.89954969e-06,0.0989954969
8.1992,1.03491145e-05,0.10349114499999999
8.1993,9.89804564e-06,0.09898045639999999
8.1995,1.0506008e-05,0.10506007999999999
8.1996,1.07810746e-05,0.10781074599999999
8.1998,1.12502497e-05,0.11250249699999999
8.1999,1.06226755e-05,0.106226755
8.2,1.12960103e-05,0.11296010299999999
8.2003,1.10078693e-05,0.11007869299999999
8.2005,1.04476759e-05,0.10447675899999999
8.2007,1.09832259e-05,0.10983225899999999
8.2009,1.00670079e-05,0.100670079
