#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: -0.3 T
#	Field Step: 0.05 T
#	Max Field: 0.3 T
#	Maximum temperature: 10.5 K
#	Min Field: -0.3 T
#	Minimum temperature: 8.2 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 1
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3169
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.3091,5.95388039e-05,0.5953880389999999
8.31,3.25264436e-05,0.325264436
8.3109,3.2999605e-05,0.32999605
8.3118,3.20200264e-05,0.32020026399999996
8.3126,3.22704525e-05,0.322704525
8.3135,3.34964344e-05,0.33496434399999997
8.3143,3.01182001e-05,0.301182001
8.3152,3.02202815e-05,0.30220281499999996
8.316,3.02876652e-05,0.30287665199999997
8.3169,3.03138141e-05,0.30313814099999997
8.3176,2.98768398e-05,0.298768398
8.3184,2.91119836e-05,0.291119836
8.3191,2.92643514e-05,0.292643514
8.3199,2.81515132e-05,0.28151513199999995
8.3207,2.81359373e-05,0.28135937299999997
8.3214,2.78633848e-05,0.278633848
8.322,2.95625633e-05,0.295625633
8.3227,3.01308e-05,0.30130799999999996
8.3234,3.01971936e-05,0.301971936
8.3241,3.13215988e-05,0.313215988
8.3249,3.14458063e-05,0.314458063
8.3255,3.1391995e-05,0.31391995
8.3261,3.11355341e-05,0.31135534099999995
8.3268,3.21995954e-05,0.32199595400000003
8.3274,3.09575201e-05,0.309575201
8.3281,3.09846643e-05,0.309846643
8.3287,3.08368222e-05,0.30836822199999997
8.3293,3.21749441e-05,0.32174944099999997
8.3299,3.1397013e-05,0.31397012999999996
8.3305,3.14337307e-05,0.314337307
8.3311,3.01574607e-05,0.301574607
8.3316,3.08423621e-05,0.30842362100000004
8.3321,2.86750163e-05,0.286750163
8.3327,3.03047985e-05,0.303047985
8.3332,2.91059697e-05,0.29105969699999995
8.3337,2.93624306e-05,0.293624306
8.3342,2.83506673e-05,0.283506673
8.3347,2.87610049e-05,0.287610049
8.3352,2.99226217e-05,0.29922621699999996
8.3357,3.03827427e-05,0.303827427
8.3363,3.03525708e-05,0.30352570799999995
8.3367,2.98140146e-05,0.298140146
8.3371,2.79322952e-05,0.27932295199999996
8.3376,2.89903223e-05,0.289903223
8.3381,2.84124976e-05,0.284124976
8.3385,2.88419435e-05,0.288419435
8.3389,2.76169667e-05,0.276169667
8.3393,2.84004288e-05,0.284004288
8.3397,2.77552543e-05,0.277552543
8.3401,2.85165904e-05,0.28516590399999997
8.3404,2.7538017e-05,0.27538017
8.3407,2.84235606e-05,0.284235606
8.341,2.75581406e-05,0.275581406
8.3414,2.64674282e-05,0.264674282
8.3417,2.64322277e-05,0.264322277
8.3419,2.70190702e-05,0.270190702
8.3421,2.6961228e-05,0.26961228
8.3423,2.69828511e-05,0.269828511
8.3426,2.70929783e-05,0.270929783
8.3429,2.75204127e-05,0.27520412699999997
