#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: -0.05 T
#	Field Step: 0.05 T
#	Max Field: 0.3 T
#	Maximum temperature: 10.5 K
#	Min Field: -0.3 T
#	Minimum temperature: 8.2 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 1
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3169
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.2447,1.53108746e-05,0.15310874600000002
8.2438,8.44627902e-06,0.0844627902
8.2429,9.28555893e-06,0.0928555893
8.2419,8.75906039e-06,0.0875906039
8.241,8.57752507e-06,0.08577525069999999
8.2402,8.93154123e-06,0.08931541230000001
8.2393,7.98716291e-06,0.07987162910000001
8.2385,9.00142727e-06,0.09001427270000001
8.2376,9.43036957e-06,0.09430369570000001
8.2368,1.00418512e-05,0.100418512
8.236,1.07941346e-05,0.107941346
8.2352,1.05261104e-05,0.105261104
8.2344,9.58022454e-06,0.0958022454
8.2335,8.99036591e-06,0.08990365909999999
8.2328,7.91876424e-06,0.0791876424
8.232,9.3212575e-06,0.093212575
8.2312,9.11005476e-06,0.0911005476
8.2304,9.41277869e-06,0.0941277869
8.2296,9.57017503e-06,0.0957017503
8.2289,9.65566399e-06,0.09655663989999999
8.2282,9.56213132e-06,0.0956213132
8.2274,9.94028489e-06,0.0994028489
8.2266,9.11860546e-06,0.0911860546
8.2259,9.39116283e-06,0.0939116283
8.2252,1.01861909e-05,0.10186190899999999
8.2245,1.08781319e-05,0.10878131899999999
8.2238,9.69187554e-06,0.0969187554
8.2231,1.07524117e-05,0.107524117
8.2224,1.05502605e-05,0.105502605
8.2217,1.12140408e-05,0.112140408
8.221,1.17033273e-05,0.11703327300000001
8.2203,1.11873925e-05,0.111873925
8.2196,1.14589391e-05,0.11458939099999998
8.2189,1.0209322e-05,0.10209322
8.2182,1.02133449e-05,0.102133449
8.2176,1.07654846e-05,0.107654846
8.2169,1.07579417e-05,0.10757941699999998
8.2163,1.0435606e-05,0.10435606
8.2156,1.08308569e-05,0.10830856900000001
8.215,1.01660644e-05,0.101660644
8.2145,9.85076902e-06,0.0985076902
8.2138,9.28756191e-06,0.0928756191
8.2132,9.06177621e-06,0.09061776209999998
8.2126,8.55388345e-06,0.0855388345
8.212,9.04568391e-06,0.09045683909999999
8.2114,9.71097226e-06,0.09710972259999999
8.2109,9.67929186e-06,0.09679291859999999
8.2102,9.56865482e-06,0.0956865482
8.2097,9.00192811e-06,0.0900192811
8.2091,1.02686402e-05,0.102686402
8.2086,8.72133051e-06,0.0872133051
8.2081,8.80933409e-06,0.0880933409
8.2076,9.63151547e-06,0.0963151547
8.207,9.26844822e-06,0.0926844822
8.2065,9.95636512e-06,0.0995636512
8.2061,9.8814465e-06,0.098814465
8.2056,1.05884728e-05,0.105884728
8.2051,9.96492186e-06,0.09964921859999999
8.2045,9.46859546e-06,0.0946859546
8.2041,9.91061735e-06,0.09910617349999999
8.2036,9.20610508e-06,0.0920610508
8.2032,9.09748649e-06,0.0909748649
8.2026,1.00091787e-05,0.100091787
8.2022,9.75573026e-06,0.09755730259999999
8.2017,9.50580705e-06,0.0950580705
8.2013,1.01781357e-05,0.101781357
8.2008,1.01459524e-05,0.10145952399999998
8.2004,1.08962207e-05,0.10896220699999999
8.2,1.05763995e-05,0.10576399499999999
8.1996,1.02002577e-05,0.102002577
8.1992,1.03159163e-05,0.10315916299999998
8.1989,9.50681112e-06,0.0950681112
8.1985,9.64861863e-06,0.09648618629999998
8.198,9.74717989e-06,0.09747179889999999
8.1977,9.44697036e-06,0.0944697036
8.1972,9.94279661e-06,0.09942796609999999
8.1969,9.61090659e-06,0.09610906589999998
8.1965,1.03722422e-05,0.103722422
8.1962,9.37104322e-06,0.09371043219999999
8.1958,1.02550778e-05,0.102550778
8.1956,1.01610423e-05,0.10161042299999999
8.1952,1.28669524e-05,0.128669524
8.1949,9.66522484e-06,0.09665224839999999
8.1946,9.78842654e-06,0.09788426539999999
8.1944,9.86486189e-06,0.0986486189
8.1941,9.37356365e-06,0.0937356365
8.1938,9.90057005e-06,0.0990057005
8.1935,1.03325305e-05,0.10332530499999999
8.1933,1.15389021e-05,0.115389021
8.1931,1.02410092e-05,0.102410092
8.1929,9.43592778e-06,0.09435927779999999
8.1927,1.03586843e-05,0.103586843
8.1924,9.48420278e-06,0.09484202779999999
8.1922,9.75725825e-06,0.09757258249999999
8.1921,9.28205022e-06,0.09282050219999999
8.1919,9.8382184e-06,0.098382184
8.1917,1.04441702e-05,0.104441702
8.1915,1.09802238e-05,0.10980223799999998
8.1913,1.07378348e-05,0.107378348
