#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: -0.25 T
#	Field Step: 0.05 T
#	Max Field: 0.3 T
#	Maximum temperature: 10.5 K
#	Min Field: -0.3 T
#	Minimum temperature: 8.2 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 1
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3169
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.2684,4.13390954e-05,0.413390954
8.2676,1.28392932e-05,0.128392932
8.2669,1.21644501e-05,0.12164450099999999
8.2662,1.21322668e-05,0.121322668
8.2654,1.2560712e-05,0.12560712
8.2646,1.27704063e-05,0.127704063
8.2638,1.29388657e-05,0.129388657
8.2631,1.36750585e-05,0.136750585
8.2624,1.30102719e-05,0.130102719
8.2617,1.27357082e-05,0.127357082
8.261,1.23771663e-05,0.123771663
8.2602,1.24772362e-05,0.124772362
8.2595,1.29016614e-05,0.129016614
8.2589,1.38721894e-05,0.13872189399999998
8.2581,1.41060212e-05,0.141060212
8.2574,1.41960339e-05,0.141960339
8.2568,1.51917135e-05,0.15191713499999998
8.2562,1.49629102e-05,0.14962910199999999
8.2556,1.52435085e-05,0.152435085
8.2549,1.52228911e-05,0.152228911
8.2542,1.5620152e-05,0.15620151999999998
8.2535,1.40572493e-05,0.140572493
8.2529,1.52656326e-05,0.15265632599999998
8.2523,1.45807312e-05,0.145807312
8.2517,1.52480359e-05,0.152480359
8.251,1.55537776e-05,0.155537776
8.2504,1.54848851e-05,0.15484885099999998
8.2498,1.49976094e-05,0.14997609399999998
8.2493,1.6169774e-05,0.16169774
8.2487,1.53058533e-05,0.153058533
8.248,1.45319454e-05,0.145319454
8.2474,1.51434282e-05,0.15143428199999998
8.2468,1.59726483e-05,0.159726483
8.2463,1.62638066e-05,0.162638066
8.2458,1.49432855e-05,0.149432855
8.2452,1.50393326e-05,0.150393326
8.2446,1.69130004e-05,0.16913000399999997
8.2441,1.65348467e-05,0.165348467
8.2436,1.59545417e-05,0.159545417
8.2431,1.80756219e-05,0.18075621899999997
8.2426,1.64242121e-05,0.164242121
8.242,1.54823482e-05,0.15482348199999998
8.2415,1.60189039e-05,0.16018903899999998
8.241,1.62331362e-05,0.162331362
8.2405,1.62663253e-05,0.162663253
8.24,1.56955744e-05,0.156955744
8.2395,1.54114561e-05,0.154114561
8.239,1.58936994e-05,0.158936994
8.2385,1.68501469e-05,0.168501469
8.2381,1.69813944e-05,0.169813944
8.2376,1.58464301e-05,0.158464301
8.2371,1.5670425e-05,0.15670425
8.2366,1.60857907e-05,0.16085790700000002
8.2362,1.58841422e-05,0.158841422
8.2358,1.68199721e-05,0.168199721
8.2353,1.55603006e-05,0.155603006
8.2348,1.64740047e-05,0.164740047
8.2344,1.58534704e-05,0.158534704
8.2341,1.69240681e-05,0.169240681
8.2337,1.646696e-05,0.1646696
8.2332,1.61737903e-05,0.161737903
8.2328,1.49442879e-05,0.149442879
8.2325,1.40637731e-05,0.140637731
8.2321,1.51927117e-05,0.151927117
8.2318,1.48034948e-05,0.148034948
8.2314,1.47049334e-05,0.147049334
8.2309,1.53013304e-05,0.153013304
8.2306,1.47441491e-05,0.147441491
8.2303,1.52555618e-05,0.15255561799999998
8.2299,1.4929706e-05,0.14929705999999998
8.2295,1.51162685e-05,0.151162685
8.2292,1.5975661e-05,0.15975661
8.2289,1.56110847e-05,0.156110847
8.2285,1.64981367e-05,0.164981367
8.2282,1.62391513e-05,0.162391513
8.2278,1.59530219e-05,0.159530219
8.2275,1.65981959e-05,0.16598195899999998
8.2272,1.5639235e-05,0.15639234999999999
8.2269,1.57921021e-05,0.157921021
8.2267,1.6168244e-05,0.16168243999999998
8.2264,1.5482841e-05,0.15482840999999997
8.2261,1.55783851e-05,0.155783851
8.2258,1.60375078e-05,0.16037507799999998
8.2256,1.58891629e-05,0.158891629
8.2254,1.61204803e-05,0.16120480299999998
8.2251,1.5981187e-05,0.15981187
8.2249,1.5673426e-05,0.15673426
8.2247,1.62582563e-05,0.162582563
