#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: 0.25 T
#	Field Step: 0.05 T
#	Max Field: 0.3 T
#	Maximum temperature: 10.5 K
#	Min Field: -0.3 T
#	Minimum temperature: 8.2 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 1
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3169
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.277,3.90440564e-05,0.390440564
8.2763,2.1565518e-05,0.21565518
8.2756,2.11345632e-05,0.211345632
8.2749,2.712217e-05,0.2712217
8.2742,2.69984654e-05,0.269984654
8.2735,2.313998e-05,0.2313998
8.2726,2.5392812e-05,0.25392812
8.2719,2.47315455e-05,0.247315455
8.2713,2.41200643e-05,0.241200643
8.2706,2.41452075e-05,0.241452075
8.2699,2.00946353e-05,0.200946353
8.2693,2.58916553e-05,0.258916553
8.2686,2.53022902e-05,0.253022902
8.268,3.43804971e-05,0.34380497099999996
8.2673,3.55265245e-05,0.355265245
8.2667,4.11098254e-05,0.41109825399999994
8.2661,3.1474426e-05,0.31474426
8.2654,2.45952482e-05,0.24595248199999997
8.2648,2.33421115e-05,0.23342111499999998
8.2642,1.35533634e-05,0.135533634
8.2635,1.0361683e-05,0.10361683
8.2629,8.56293952e-06,0.0856293952
8.2623,7.22683065e-06,0.07226830649999999
8.2617,6.06018684e-06,0.060601868399999995
8.2611,8.01280406e-06,0.0801280406
8.2605,7.21777678e-06,0.0721777678
8.2599,6.406155e-06,0.06406155
8.2594,7.455632e-06,0.07455632
8.2588,6.30156003e-06,0.0630156003
8.2582,5.24856364e-06,0.0524856364
8.2577,5.09820742e-06,0.0509820742
8.2572,5.69460533e-06,0.0569460533
8.2567,7.02467994e-06,0.0702467994
8.2561,8.76106845e-06,0.0876106845
8.2555,8.63334106e-06,0.0863334106
8.255,6.13963815e-06,0.0613963815
8.2545,7.56877655e-06,0.0756877655
8.2539,9.36148536e-06,0.09361485359999999
8.2534,1.18582032e-05,0.118582032
8.2529,1.28106267e-05,0.128106267
8.2524,1.2566235e-05,0.12566235
8.2519,1.16972867e-05,0.116972867
8.2514,1.82682055e-05,0.182682055
8.2509,2.07805272e-05,0.20780527199999999
8.2504,2.09389293e-05,0.209389293
8.2499,2.56241129e-05,0.256241129
8.2495,2.89596097e-05,0.289596097
8.249,3.65955896e-05,0.36595589599999995
8.2485,2.66429084e-05,0.266429084
8.248,3.23378414e-05,0.323378414
8.2475,3.22448116e-05,0.322448116
8.2471,3.03842434e-05,0.303842434
8.2467,3.45011935e-05,0.345011935
8.2462,3.24766618e-05,0.324766618
8.2458,3.99683342e-05,0.39968334199999994
8.2454,2.97179437e-05,0.297179437
8.245,2.28261895e-05,0.228261895
8.2446,2.86679632e-05,0.28667963199999996
8.2442,2.73268243e-05,0.273268243
8.2437,2.99346651e-05,0.29934665099999996
8.2433,3.37207282e-05,0.33720728199999994
8.243,2.51836059e-05,0.251836059
8.2426,2.77250806e-05,0.277250806
8.2422,2.76189943e-05,0.276189943
8.2417,2.40129542e-05,0.24012954199999997
8.2414,2.85181158e-05,0.285181158
8.241,2.72740094e-05,0.272740094
8.2407,2.87101889e-05,0.287101889
8.2403,2.59977406e-05,0.25997740599999997
8.2399,1.97878735e-05,0.197878735
8.2396,2.06940455e-05,0.206940455
8.2393,2.63995431e-05,0.263995431
8.239,2.25164255e-05,0.22516425499999998
8.2386,2.31867435e-05,0.23186743499999998
8.2382,2.02545342e-05,0.202545342
8.2379,2.50010678e-05,0.250010678
8.2376,2.61496093e-05,0.261496093
8.2372,2.83637197e-05,0.283637197
8.2369,2.4534884e-05,0.24534883999999998
8.2366,1.87484343e-05,0.187484343
8.2363,1.91210561e-05,0.191210561
8.2361,2.19109425e-05,0.219109425
8.2358,2.10173511e-05,0.210173511
8.2355,2.12954346e-05,0.212954346
8.2353,2.77250457e-05,0.277250457
8.2351,1.90471324e-05,0.190471324
8.2349,1.61043612e-05,0.161043612
8.2346,2.68621078e-05,0.268621078
8.2343,2.71955059e-05,0.271955059
8.2341,2.09167594e-05,0.20916759399999998
8.2339,2.49471926e-05,0.24947192599999998
8.2338,2.24610396e-05,0.224610396
8.2336,2.27934318e-05,0.22793431799999997
8.2334,2.78150184e-05,0.27815018399999997
8.2332,2.21065469e-05,0.221065469
8.233,2.20462033e-05,0.22046203299999997
8.2329,2.23182523e-05,0.223182523
8.2327,1.79141761e-05,0.179141761
8.2326,1.75868145e-05,0.17586814499999998
8.2324,1.57594093e-05,0.157594093
8.2323,1.57116373e-05,0.157116373
