#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: -0.15 T
#	Field Step: 0.05 T
#	Max Field: 0.3 T
#	Maximum temperature: 10.5 K
#	Min Field: -0.3 T
#	Minimum temperature: 8.2 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 1
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3169
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.2557,2.64282143e-05,0.26428214299999997
8.2549,1.11969659e-05,0.111969659
8.2541,1.12613326e-05,0.112613326
8.2533,1.13508426e-05,0.11350842599999998
8.2525,1.21624665e-05,0.12162466499999999
8.2517,1.06528647e-05,0.106528647
8.2509,1.18959465e-05,0.11895946499999999
8.2501,1.11552267e-05,0.111552267
8.2494,1.203172e-05,0.1203172
8.2486,1.10325332e-05,0.110325332
8.2478,1.12975431e-05,0.112975431
8.247,1.1968868e-05,0.11968868
8.2463,1.17239727e-05,0.11723972699999999
8.2456,1.22243132e-05,0.12224313199999999
8.2448,1.1764192e-05,0.11764192
8.2441,1.20488134e-05,0.12048813399999998
8.2434,1.26165476e-05,0.126165476
8.2428,1.11501895e-05,0.11150189499999999
8.2421,1.21071405e-05,0.12107140499999999
8.2413,1.29660329e-05,0.129660329
8.2406,1.09691583e-05,0.109691583
8.2399,1.08997557e-05,0.108997557
8.2393,1.12376804e-05,0.11237680399999998
8.2387,1.35473352e-05,0.135473352
8.2376,1.27804569e-05,0.12780456899999998
8.237,1.20417501e-05,0.120417501
8.2364,1.14036161e-05,0.114036161
8.2358,1.1935143e-05,0.11935143
8.2352,1.1178837e-05,0.11178837
8.2346,1.19829161e-05,0.119829161
8.2339,1.1577608e-05,0.11577607999999999
8.2333,1.14609436e-05,0.114609436
8.2328,1.05537697e-05,0.105537697
8.2321,1.13648884e-05,0.113648884
8.2315,1.10812734e-05,0.11081273399999998
8.2309,1.06201477e-05,0.10620147699999999
8.2304,1.11396079e-05,0.111396079
8.2298,1.2833252e-05,0.12833252
8.2293,1.23002168e-05,0.123002168
8.2286,1.35166435e-05,0.13516643499999997
8.228,1.18290391e-05,0.118290391
8.2275,1.14252395e-05,0.11425239499999999
8.227,1.13286897e-05,0.113286897
8.2265,1.17641697e-05,0.11764169699999999
8.226,1.17606625e-05,0.11760662499999999
8.2254,1.22273206e-05,0.122273206
8.2249,1.18210063e-05,0.118210063
8.2244,1.16978193e-05,0.116978193
8.224,1.20830138e-05,0.12083013799999999
8.2234,1.06961125e-05,0.10696112499999999
8.2229,1.09048014e-05,0.109048014
8.2224,1.02968358e-05,0.102968358
8.2219,1.06342581e-05,0.10634258099999999
8.2215,1.11446658e-05,0.111446658
8.221,1.14443732e-05,0.11444373199999999
8.2205,1.13096033e-05,0.113096033
8.2201,1.11944473e-05,0.111944473
8.2196,1.13121176e-05,0.113121176
8.2192,1.08670824e-05,0.108670824
8.2187,1.13126073e-05,0.113126073
8.2182,1.01052306e-05,0.101052306
8.2179,1.00051606e-05,0.100051606
8.2175,1.09958029e-05,0.109958029
8.2171,1.15278236e-05,0.11527823599999999
8.2167,1.1378976e-05,0.11378975999999999
8.2164,1.04542097e-05,0.10454209699999999
8.216,1.0740842e-05,0.10740842
8.2157,1.10963645e-05,0.110963645
8.2153,1.04285616e-05,0.104285616
8.2148,1.02766968e-05,0.10276696799999999
8.2145,1.03058629e-05,0.10305862899999998
8.2142,1.07694996e-05,0.10769499599999999
8.2137,1.18008725e-05,0.118008725
8.2133,1.15680468e-05,0.115680468
8.2129,1.09329373e-05,0.109329373
8.2126,1.080873e-05,0.1080873
8.2123,1.1288462e-05,0.11288461999999999
8.212,1.03853187e-05,0.103853187
8.2117,1.09258969e-05,0.109258969
8.2114,1.09907663e-05,0.10990766299999999
8.2111,1.19210643e-05,0.11921064299999999
8.2108,1.15021788e-05,0.115021788
8.2105,1.17556262e-05,0.11755626200000001
8.2102,1.00725406e-05,0.10072540599999999
8.2099,1.03677218e-05,0.10367721799999999
8.2097,1.10817885e-05,0.11081788499999999
8.2095,1.08298564e-05,0.108298564
8.2093,1.02188766e-05,0.102188766
8.2091,1.11919185e-05,0.11191918499999999
8.2088,9.9940964e-06,0.099940964
8.2086,1.12044788e-05,0.11204478799999999
8.2084,1.01575169e-05,0.101575169
8.2082,1.06905522e-05,0.10690552199999999
8.208,9.99408622e-06,0.0999408622
8.2078,1.06206578e-05,0.106206578
8.2077,1.04919247e-05,0.10491924700000001
8.2076,1.06714471e-05,0.10671447099999999
8.2074,1.13819935e-05,0.11381993499999998
8.2072,1.08967339e-05,0.108967339
8.2071,1.18345751e-05,0.118345751
8.207,1.1468993e-05,0.11468993
8.2069,1.15524684e-05,0.115524684
8.2068,1.03315191e-05,0.10331519099999999
8.2067,1.05542879e-05,0.105542879
8.2065,1.00831042e-05,0.10083104199999998
8.2064,1.02832441e-05,0.102832441
8.2063,1.00579614e-05,0.100579614
8.2063,1.11461593e-05,0.11146159299999998
8.2062,1.02671528e-05,0.102671528
8.2061,1.14166995e-05,0.11416699500000001
8.2061,1.13875334e-05,0.113875334
8.2061,1.13679217e-05,0.113679217
8.2061,1.09349558e-05,0.10934955799999999
8.2061,1.12663365e-05,0.112663365
8.206,1.13402575e-05,0.11340257499999999
8.2061,1.07916331e-05,0.107916331
8.2062,1.09590868e-05,0.109590868
8.2062,1.01766281e-05,0.101766281
8.2062,1.00066602e-05,0.100066602
8.2062,1.0523604e-05,0.10523603999999999
8.2062,1.12965054e-05,0.112965054
8.2063,1.13437813e-05,0.11343781299999998
8.2064,1.1659077e-05,0.11659077
8.2065,1.09007581e-05,0.109007581
8.2065,1.01590338e-05,0.101590338
8.2067,1.04919292e-05,0.10491929199999998
8.2068,1.12577909e-05,0.11257790899999999
8.207,1.0784596e-05,0.10784596
8.2071,1.02993323e-05,0.102993323
8.2072,1.08529877e-05,0.108529877
8.2074,1.16932734e-05,0.116932734
8.2076,1.16872391e-05,0.116872391
