#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: 0.1 T
#	Field Step: 0.05 T
#	Max Field: 0.3 T
#	Maximum temperature: 11 K
#	Min Field: -0.3 T
#	Minimum temperature: 8.6 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 5
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3168_full_hysteresis
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.663,4.62227052e-05,0.46222705199999997
8.6603,4.62145429e-05,0.462145429
8.6587,4.2977905e-05,0.42977905
8.6575,4.09509582e-05,0.40950958200000004
8.656,3.58218444e-05,0.358218444
8.6547,4.01300874e-05,0.401300874
8.6534,4.62735855e-05,0.462735855
8.6522,3.99889836e-05,0.399889836
8.6509,4.34085641e-05,0.434085641
8.6495,4.63992011e-05,0.463992011
8.6484,4.32292426e-05,0.432292426
8.6472,4.21482839e-05,0.421482839
8.646,4.06083111e-05,0.40608311099999994
8.6449,4.42422125e-05,0.44242212499999994
8.6438,3.48516166e-05,0.34851616599999996
8.6427,3.38713322e-05,0.338713322
8.6417,3.10922002e-05,0.310922002
8.6409,4.37496063e-05,0.437496063
8.6398,4.2658584e-05,0.42658584
8.6389,4.06057901e-05,0.406057901
8.638,4.01206264e-05,0.401206264
8.6372,4.87851848e-05,0.487851848
8.6364,4.78678591e-05,0.478678591
8.6356,5.2452677e-05,0.5245267699999999
8.6351,5.50906897e-05,0.550906897
8.6343,4.81716768e-05,0.48171676799999996
8.6336,5.50306477e-05,0.5503064769999999
8.633,5.92767348e-05,0.592767348
8.6325,4.89025401e-05,0.489025401
8.632,4.43405535e-05,0.443405535
8.6315,4.55985193e-05,0.455985193
8.6312,4.85615115e-05,0.485615115
8.6308,5.06217478e-05,0.5062174779999999
8.6305,6.05492006e-05,0.605492006
8.6303,4.88861609e-05,0.488861609
8.6302,5.63659704e-05,0.563659704
8.6302,6.81381318e-05,0.6813813179999999
8.6301,5.13762459e-05,0.513762459
8.6302,4.84904299e-05,0.484904299
8.6302,5.33803884e-05,0.533803884
8.6304,5.56263841e-05,0.556263841
8.6306,5.78946063e-05,0.578946063
8.6309,5.39345455e-05,0.539345455
8.6313,5.95876518e-05,0.595876518
8.6317,5.51702701e-05,0.551702701
8.6323,4.86461032e-05,0.48646103199999996
8.6328,5.24056205e-05,0.5240562049999999
8.6335,5.61887724e-05,0.561887724
8.6343,5.47113558e-05,0.5471135579999999
8.6351,5.62736559e-05,0.562736559
8.6361,5.27857862e-05,0.527857862
8.6371,5.44195028e-05,0.544195028
8.6383,4.67116915e-05,0.467116915
8.6394,5.28777192e-05,0.528777192
8.6409,5.45120299e-05,0.5451202989999999
8.6423,5.51971329e-05,0.551971329
8.6439,4.82313489e-05,0.482313489
8.6453,5.75517471e-05,0.575517471
8.647,4.56006523e-05,0.456006523
8.649,4.71271484e-05,0.471271484
8.6506,4.40109964e-05,0.44010996399999996
8.6528,4.60649976e-05,0.460649976
8.6549,5.11590171e-05,0.511590171
8.6573,6.24388759e-05,0.624388759
8.6593,5.41878456e-05,0.541878456
8.6619,5.74718522e-05,0.574718522
8.6647,4.85892543e-05,0.485892543
8.6675,4.97284435e-05,0.49728443499999997
8.67,4.74221059e-05,0.47422105899999994
8.673,4.72976972e-05,0.472976972
8.6762,5.06985696e-05,0.506985696
8.679,4.59559695e-05,0.45955969499999993
8.6825,4.10456976e-05,0.410456976
8.686,4.53178343e-05,0.453178343
8.6891,3.92994498e-05,0.39299449799999997
8.693,4.40695232e-05,0.440695232
