#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: 0.2 T
#	Field Step: 0.05 T
#	Max Field: 0.3 T
#	Maximum temperature: 11 K
#	Min Field: -0.3 T
#	Minimum temperature: 8.6 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 5
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3168_full_hysteresis
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.678,5.92665161e-05,0.592665161
8.6759,5.88053328e-05,0.588053328
8.6748,4.65060548e-05,0.46506054799999996
8.6736,5.93420911e-05,0.593420911
8.6725,5.98840792e-05,0.598840792
8.6715,7.09786977e-05,0.7097869769999999
8.6703,6.83083828e-05,0.683083828
8.6692,5.9087645e-05,0.59087645
8.6681,6.07132071e-05,0.607132071
8.6672,6.21096638e-05,0.621096638
8.6661,6.2881059e-05,0.6288105900000001
8.665,6.15888992e-05,0.615888992
8.6643,6.0656587e-05,0.60656587
8.6633,6.51664837e-05,0.6516648369999999
8.6623,6.34733364e-05,0.6347333639999999
8.6613,6.93921609e-05,0.693921609
8.6607,6.61692975e-05,0.661692975
8.6599,6.86463111e-05,0.686463111
8.659,6.99560801e-05,0.699560801
8.6584,6.65376019e-05,0.665376019
8.6577,6.85788327e-05,0.6857883269999999
8.6569,7.25938097e-05,0.725938097
8.6563,6.72277342e-05,0.672277342
8.6557,6.22803444e-05,0.6228034439999999
8.6551,6.95370928e-05,0.695370928
8.6545,6.62726937e-05,0.662726937
8.6541,6.46463268e-05,0.646463268
8.6535,7.33595743e-05,0.733595743
8.6531,6.79276234e-05,0.6792762339999999
8.6527,7.21262469e-05,0.721262469
8.6524,7.58215022e-05,0.758215022
8.6521,7.41560792e-05,0.741560792
8.6518,7.43422399e-05,0.743422399
8.6516,7.07820558e-05,0.707820558
8.6513,7.26951556e-05,0.7269515559999999
