#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: 0.1 T
#	Field Step: 0.1 T
#	Max Field: 1 T
#	Maximum temperature: 12 K
#	Min Field: -1 T
#	Minimum temperature: 8.6 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 5
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3168
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.6734,6.50985095e-05,0.650985095
8.6711,6.42382803e-05,0.642382803
8.67,6.2495861e-05,0.6249586100000001
8.6687,6.46787953e-05,0.646787953
8.6674,6.23841246e-05,0.623841246
8.6661,6.44995745e-05,0.644995745
8.665,6.24125867e-05,0.624125867
8.6638,6.52051938e-05,0.6520519379999999
8.6625,6.54951161e-05,0.654951161
8.6615,6.41360754e-05,0.641360754
8.6604,6.93006915e-05,0.693006915
8.6592,6.71850414e-05,0.671850414
8.658,6.77626312e-05,0.677626312
8.6572,6.90901926e-05,0.690901926
8.6561,7.11591769e-05,0.7115917689999999
8.655,6.68643094e-05,0.6686430939999999
8.6539,6.69813762e-05,0.669813762
8.6531,6.69446671e-05,0.669446671
8.6523,6.85459876e-05,0.685459876
8.6513,6.76209188e-05,0.676209188
8.6507,6.8201224e-05,0.68201224
8.6498,6.83229171e-05,0.683229171
8.649,6.7471806e-05,0.6747180599999999
8.6483,6.71469556e-05,0.671469556
8.6476,6.81530866e-05,0.6815308659999999
8.6469,6.75377818e-05,0.675377818
8.6462,6.59160441e-05,0.659160441
8.6456,6.91295487e-05,0.6912954869999999
8.6452,6.77641547e-05,0.677641547
8.6446,6.70604465e-05,0.670604465
8.6442,6.46061671e-05,0.646061671
8.6438,6.64091367e-05,0.6640913669999999
8.6435,6.72839194e-05,0.672839194
8.6432,6.81252113e-05,0.681252113
8.643,6.5508205e-05,0.65508205
8.6428,6.66801054e-05,0.666801054
8.6427,6.5406752e-05,0.6540675199999999
8.6426,6.6212542e-05,0.66212542
8.6425,6.82992284e-05,0.6829922839999999
8.6426,6.45600288e-05,0.645600288
8.6427,6.7534271e-05,0.6753427099999999
8.6428,6.47286895e-05,0.647286895
8.6431,6.58779457e-05,0.6587794570000001
8.6434,6.52108456e-05,0.6521084559999999
8.6438,6.83638062e-05,0.683638062
8.6442,6.62580107e-05,0.6625801069999999
8.6447,6.68032164e-05,0.668032164
8.6453,6.76749824e-05,0.6767498239999999
8.646,6.97144688e-05,0.697144688
8.6468,6.60029279e-05,0.660029279
8.6475,6.41034082e-05,0.641034082
8.6485,6.10968831e-05,0.610968831
8.6495,6.3716605e-05,0.63716605
8.6507,6.59006453e-05,0.6590064529999999
8.6518,6.63401487e-05,0.663401487
8.6531,6.63948586e-05,0.6639485860000001
8.6546,6.2668433e-05,0.6266843299999999
8.6558,6.29404826e-05,0.629404826
8.6574,6.5298011e-05,0.6529801099999999
