#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: 0.2 T
#	Field Step: 0.1 T
#	Max Field: 1 T
#	Maximum temperature: 12 K
#	Min Field: -1 T
#	Minimum temperature: 8.6 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 5
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3168
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.6882,6.59821911e-05,0.6598219109999999
8.6862,6.75779182e-05,0.6757791819999999
8.6849,6.76957878e-05,0.676957878
8.6839,6.36809181e-05,0.636809181
8.6828,6.21215355e-05,0.6212153549999999
8.6817,6.52767081e-05,0.6527670809999999
8.6806,6.5552479e-05,0.65552479
8.6798,6.5197859e-05,0.65197859
8.6788,6.69894644e-05,0.669894644
8.6777,6.51962242e-05,0.651962242
8.6767,6.7874982e-05,0.67874982
8.6759,6.84270264e-05,0.6842702639999999
8.6749,7.07108346e-05,0.7071083459999999
8.6741,7.1062739e-05,0.7106273900000001
8.6732,7.19878081e-05,0.719878081
8.6724,6.75019754e-05,0.675019754
8.6715,6.48840635e-05,0.648840635
8.6706,6.50549368e-05,0.650549368
8.6699,6.52983231e-05,0.652983231
8.6692,6.37169152e-05,0.6371691519999999
8.6684,6.77711084e-05,0.6777110839999999
8.6676,6.31329891e-05,0.631329891
8.6671,6.24710192e-05,0.6247101919999999
8.6663,6.41553132e-05,0.641553132
8.6658,6.33151274e-05,0.6331512739999999
8.6652,6.21369161e-05,0.621369161
8.6646,6.06543713e-05,0.606543713
8.6641,6.19821345e-05,0.619821345
8.6636,6.03227826e-05,0.6032278259999999
8.6633,6.21258579e-05,0.621258579
8.6629,6.27708318e-05,0.6277083179999999
8.6625,6.25280488e-05,0.625280488
8.6622,6.08650762e-05,0.608650762
8.6619,6.35905008e-05,0.6359050079999999
8.6616,6.29401965e-05,0.629401965
8.6614,6.24235562e-05,0.6242355620000001
8.6614,6.07814021e-05,0.6078140209999999
8.6613,6.09362843e-05,0.609362843
8.6613,6.23098083e-05,0.623098083
8.6613,6.38014048e-05,0.6380140480000001
8.6614,6.13143378e-05,0.613143378
8.6616,6.73018442e-05,0.6730184419999999
8.6618,6.76984017e-05,0.676984017
8.662,6.41933361e-05,0.641933361
8.6624,7.00444655e-05,0.700444655
8.6629,6.59483329e-05,0.6594833290000001
8.6633,6.5253676e-05,0.65253676
8.6638,6.38555117e-05,0.638555117
8.6644,6.5087429e-05,0.65087429
8.665,6.62073132e-05,0.6620731320000001
8.6658,6.61520987e-05,0.661520987
8.6667,6.1537412e-05,0.6153741199999999
8.6678,6.35346891e-05,0.635346891
8.6687,6.43307235e-05,0.643307235
8.6698,6.29161658e-05,0.6291616579999999
8.671,6.30764534e-05,0.630764534
8.6723,6.34468633e-05,0.6344686329999999
8.6735,6.46887369e-05,0.646887369
8.675,6.66944613e-05,0.666944613
8.6766,6.47630602e-05,0.647630602
8.6783,6.93697998e-05,0.693697998
8.6799,6.96853974e-05,0.6968539739999999
8.6818,7.24292305e-05,0.7242923049999999
8.6838,7.29580426e-05,0.729580426
8.686,7.37398961e-05,0.7373989609999999
8.6878,7.07179833e-05,0.707179833
8.6902,6.94452338e-05,0.694452338
8.6927,7.02939681e-05,0.7029396809999999
8.6949,6.94383948e-05,0.694383948
8.6975,7.51459958e-05,0.7514599579999999
8.7003,7.4983269e-05,0.7498326900000001
8.7033,7.40193788e-05,0.740193788
8.7058,7.38881312e-05,0.738881312
8.7091,6.95436859e-05,0.695436859
8.7124,6.94103263e-05,0.694103263
8.7152,7.11042891e-05,0.7110428910000001
8.7188,6.69556583e-05,0.669556583
8.7224,6.86768623e-05,0.686768623
8.7263,6.90212238e-05,0.690212238
8.7296,6.77832724e-05,0.6778327239999999
8.7336,6.88332532e-05,0.688332532
8.7379,6.69211618e-05,0.669211618
8.7415,7.21913114e-05,0.7219131139999999
8.746,7.15662508e-05,0.715662508
8.7506,7.18984431e-05,0.718984431
8.7554,7.03035579e-05,0.7030355789999999
8.7594,6.99242975e-05,0.6992429749999999
8.7645,6.99181625e-05,0.699181625
8.7696,6.79015751e-05,0.6790157509999999
8.7749,7.22691371e-05,0.7226913709999999
8.7794,6.73983922e-05,0.6739839219999999
8.785,6.887792e-05,0.6887791999999999
8.7907,6.65401032e-05,0.665401032
8.7956,6.56854348e-05,0.656854348
8.8016,6.48604354e-05,0.6486043539999999
8.8077,6.7397607e-05,0.67397607
8.814,6.91903192e-05,0.691903192
8.8193,6.59421158e-05,0.659421158
8.8259,6.60077899e-05,0.660077899
8.8326,6.60185512e-05,0.6601855119999999
8.8394,7.13002384e-05,0.713002384
8.8452,6.77683188e-05,0.6776831879999999
8.8521,6.79093079e-05,0.6790930789999999
8.8593,7.09863356e-05,0.709863356
8.8666,6.79090062e-05,0.679090062
8.8728,6.91378058e-05,0.6913780579999999
8.8805,6.96462018e-05,0.696462018
8.8881,6.43476194e-05,0.643476194
8.896,6.68444421e-05,0.668444421
8.9027,7.33083461e-05,0.733083461
8.9107,7.14655493e-05,0.714655493
8.919,7.29089712e-05,0.7290897120000001
8.9259,7.39156051e-05,0.7391560509999999
8.9344,7.13441579e-05,0.7134415789999999
8.943,6.98572885e-05,0.698572885
8.9517,7.57674816e-05,0.757674816
8.9591,7.84465428e-05,0.784465428
8.968,7.64607307e-05,0.764607307
8.977,7.71888785e-05,0.7718887849999999
