#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: 0.4 T
#	Field Step: 0.1 T
#	Max Field: 1 T
#	Maximum temperature: 12 K
#	Min Field: -1 T
#	Minimum temperature: 8.6 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 5
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3168
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.7082,0.000152798882,1.5279888199999998
8.7065,0.000147454111,1.4745411099999999
8.7055,0.000158453272,1.58453272
8.7046,0.000155307652,1.55307652
8.7038,0.000147492027,1.47492027
8.7029,0.000145873808,1.45873808
8.7022,0.000146113976,1.4611397599999998
8.7013,0.000150431473,1.50431473
8.7005,0.00013909157,1.3909157
8.6996,0.000140739257,1.4073925699999998
8.699,0.000151075341,1.5107534099999997
8.6982,0.000136952786,1.36952786
8.6974,0.000137205626,1.37205626
8.6967,0.000134271573,1.3427157299999999
8.6961,0.000148084661,1.48084661
8.6954,0.000150432134,1.50432134
8.6946,0.000149387383,1.4938738299999998
8.6939,0.000152942434,1.5294243399999998
8.6933,0.000144030969,1.4403096899999999
8.6926,0.000142441259,1.42441259
8.692,0.0001441511,1.441511
8.6914,0.000140708085,1.40708085
8.691,0.000139187623,1.39187623
8.6904,0.000141063409,1.4106340899999998
8.6899,0.000131958036,1.3195803599999998
8.6895,0.000136232689,1.36232689
8.689,0.000134820976,1.3482097599999998
8.6885,0.000133695263,1.33695263
8.6881,0.000130125227,1.3012522699999998
8.6878,0.000141751958,1.41751958
8.6875,0.000131221471,1.3122147100000001
8.6871,0.000133892487,1.3389248699999998
8.6869,0.000129557191,1.29557191
8.6867,0.000131859266,1.31859266
8.6865,0.00013522011,1.3522010999999998
8.6863,0.000128412633,1.2841263299999999
8.6862,0.000132939821,1.32939821
8.6862,0.000119604461,1.19604461
8.6861,0.000132839248,1.32839248
8.6861,0.000131257383,1.31257383
8.6862,0.000121875539,1.2187553899999999
8.6864,0.000129572585,1.29572585
8.6866,0.000124320768,1.2432076799999998
8.6868,0.000129952047,1.2995204699999998
8.6872,0.000131219467,1.3121946699999998
8.6875,0.00011112691,1.1112691
8.6878,0.000118003208,1.18003208
8.6883,0.000113852466,1.1385246599999999
8.6889,0.000117182332,1.17182332
8.6895,0.000112070114,1.12070114
8.6901,0.000115040533,1.15040533
8.6909,0.00011420266,1.1420266
8.6916,0.000113618936,1.13618936
8.6927,0.000112473799,1.1247379899999999
8.6935,0.000118463113,1.1846311299999999
8.6945,0.000114431952,1.1443195199999998
8.6957,0.000115987211,1.15987211
8.6968,0.000120433134,1.20433134
8.6981,0.000117008729,1.17008729
8.6995,0.000118394166,1.18394166
8.7011,0.000116470106,1.1647010599999998
8.7025,0.000120024653,1.2002465299999998
8.7042,0.000123762645,1.2376264499999998
8.706,0.000124890771,1.24890771
8.7076,0.000121690844,1.2169084399999999
8.7096,0.000128044837,1.28044837
8.7118,0.000124816255,1.2481625499999998
8.7141,0.00013129164,1.3129164
8.716,0.000128174182,1.28174182
8.7184,0.000131340317,1.31340317
8.7209,0.000132892659,1.32892659
8.7232,0.000140441861,1.4044186099999998
8.726,0.00013843865,1.3843865
8.7289,0.000144541768,1.44541768
8.732,0.000152676407,1.52676407
8.7346,0.000150559448,1.50559448
8.7379,0.000154986165,1.5498616499999998
8.7413,0.000158986554,1.58986554
8.7448,0.000157850381,1.57850381
8.7479,0.000159538185,1.5953818499999999
8.7515,0.000163596707,1.63596707
8.7554,0.000170416259,1.70416259
8.7587,0.000173015769,1.73015769
8.763,0.00017747789,1.7747788999999998
8.7673,0.000186596339,1.8659633899999999
8.7717,0.000188098598,1.88098598
8.7755,0.000190130566,1.90130566
8.7802,0.000197720708,1.9772070799999997
8.785,0.000206688197,2.06688197
8.789,0.000214271499,2.14271499
8.7942,0.000223449487,2.23449487
8.7994,0.000227143834,2.27143834
8.8047,0.000233374028,2.33374028
8.8093,0.000235927151,2.3592715099999997
