,13993042.34,69910,296.059494018555,-0.0549999997019768,0,0.0226651113128662,0.999000012874603,0.0182158177185059,0.999000012874603,0.24824853515625,0.999000012874603,,,6.05105643859674e-005,2.18068371704779e-005,3.55139674180035e-005,,25,22.6651113128662,18.2158177185059,248.24853515625,,,,,,,,,,22.6233692,18.2179585,442.9448242,
,13993055.56,69906,295.038787841797,-0.0549999997019768,0,0.0226182476043701,0.999000012874603,0.0181639079284668,0.999000012874603,0.248190969238281,0.999000012874603,,,3.65470559855932e-005,3.33526544751783e-005,3.53014983457318e-005,,25,22.6182476043701,18.1639079284668,248.190969238281,,,,,,,,,,22.5927887,18.1720886,442.9448242,
,13993069.86,69906,294.227493286133,-0.0549999997019768,0,0.02255471824646,0.999000012874603,0.0181277474975586,0.999000012874603,0.248106873779297,0.999000012874603,,,3.68818298172284e-005,3.04748032570761e-005,3.23700402343528e-005,,25,22.55471824646,18.1277474975586,248.106873779297,,,,,,,,,,22.5258961,18.1090183,442.9448242,
,13993082.11,69906,293.726196289063,-0.0549999997019768,0,0.0225094646453857,0.999000012874603,0.0180746988677978,0.999000012874603,0.247980426635742,0.999000012874603,,,5.54050779338122e-005,3.30554161264597e-005,2.96002326413811e-005,,25,22.5094646453857,18.0746988677979,247.980426635742,,,,,,,,,,22.4972267,18.1071072,442.9448242,
,13993093.45,69906,293.196502685547,-0.0549999997019768,0,0.0224739921569824,0.999000012874603,0.0180438467407227,0.999000012874603,0.247933435668945,0.999000012874603,,,5.67794600385302e-005,2.42531590365891e-005,3.49880710599759e-005,,25,22.4739921569824,18.0438467407227,247.933435668945,,,,,,,,,,22.3555374,18.0319252,442.9448242,
,13993111.95,69906,292.182006835938,-0.0549999997019768,0,0.0224042949676514,0.999000012874603,0.0180008206176758,0.999000012874603,0.247872756347656,0.999000012874603,,,7.37727418987907e-005,3.55036394412787e-005,3.46298311467241e-005,,25,22.4042949676514,18.0008206176758,247.872756347656,,,,,,,,,,22.4988289,18.0013561,442.9448242,
,13993130.03,69906,291.242553710938,-0.0549999997019768,0,0.0223575238800049,0.999000012874603,0.0179487768554687,0.999000012874603,0.247787548828125,0.999000012874603,,,4.48246606660278e-005,2.89149786173877e-005,4.02123724966953e-005,,25,22.3575238800049,17.9487768554688,247.787548828125,,,,,,,,,,22.3765545,17.9765167,442.9448242,
,13993141.13,69906,290.649398803711,-0.0549999997019768,0,0.0223146514129639,0.999000012874603,0.017920521697998,0.999000012874603,0.247780615844727,0.999000012874603,,,6.24271377664178e-005,2.19594354498863e-005,3.4517683150514e-005,,25,22.3146514129639,17.920521697998,247.780615844727,,,,,,,,,,22.3001308,17.9287548,442.9448242,
,13993159.31,69906,289.716156005859,-0.0549999997019768,0,0.0222425814056396,0.999000012874603,0.0178684093475342,0.999000012874603,0.247703727416992,0.999000012874603,,,6.22141220588137e-005,2.4279646409823e-005,3.05659794302433e-005,,25,22.2425814056396,17.8684093475342,247.703727416992,,,,,,,,,,22.3145866,17.8753662,442.9448242,
,13993180.30,69906,288.69384765625,-0.0549999997019768,0,0.0221649192810059,0.999000012874603,0.017814977722168,0.999000012874603,0.247605579223633,0.999000012874603,,,5.59542274065568e-005,2.61463319932036e-005,2.86378729013106e-005,,25,22.1649192810059,17.814977722168,247.605579223633,,,,,,,,,,22.1311321,17.7951050,442.9448242,
,13993200.78,69906,287.67985534668,-0.0549999997019768,0,0.0220651467132568,0.999000012874603,0.0177468074035645,0.999000012874603,0.247549476318359,0.999000012874603,,,5.9526445749062e-005,3.22760591698753e-005,3.46808359810505e-005,,25,22.0651467132568,17.7468074035645,247.549476318359,,,,,,,,,,22.1254005,17.8008366,442.9448242,
,13993220.05,69906,286.717010498047,-0.0549999997019768,0,0.0220305213928223,0.999000012874603,0.017700235824585,0.999000012874603,0.24747137878418,0.999000012874603,,,5.11674484323367e-005,3.45830820622609e-005,3.7499424416029e-005,,25,22.0305213928223,17.700235824585,247.47137878418,,,,,,,,,,22.0986347,17.7316551,442.9448242,
,13993241.27,69906,285.67658996582,-0.0549999997019768,0,0.0219397792053223,0.999000012874603,0.0176287588500977,0.999000012874603,0.247369174804687,0.999000012874603,,,5.40944837202846e-005,2.64737925335876e-005,3.10274846670391e-005,,25,21.9397792053223,17.6287588500977,247.369174804688,,,,,,,,,,21.9342747,17.6360970,442.9448242,
,13993261.22,69906,284.649398803711,-0.0549999997019768,0,0.0218675122833252,0.999000012874603,0.017565256729126,0.999000012874603,0.247241148681641,0.999000012874603,,,5.19379134567389e-005,2.65415676328452e-005,4.63905569601775e-005,,25,21.8675122833252,17.565256729126,247.241148681641,,,,,,,,,,21.8196049,17.5386295,442.9448242,
,13993280.58,69906,283.707855224609,-0.0549999997019768,0,0.0218183631134033,0.999000012874603,0.0175202143096924,0.999000012874603,0.247154678955078,0.999000012874603,,,4.85973371726168e-005,2.83299003285219e-005,3.01343002549116e-005,,25,21.8183631134033,17.5202143096924,247.154678955078,,,,,,,,,,21.7850342,17.5178452,442.9448242,
,13993300.61,69906,282.692840576172,-0.0549999997019768,0,0.0217395545196533,0.999000012874603,0.0174628849029541,0.999000012874603,0.247084051513672,0.999000012874603,,,4.77722233222229e-005,2.46641845714437e-005,3.25799328344705e-005,,25,21.7395545196533,17.4628849029541,247.084051513672,,,,,,,,,,21.7391720,17.4586029,442.9448242,
,13993320.59,69906,281.699996948242,-0.0549999997019768,0,0.0216609580230713,0.999000012874603,0.0173970740509033,0.999000012874603,0.247048938598633,0.999000012874603,,,6.49712462103572e-005,3.40337413645683e-005,3.74296136910132e-005,,25,21.6609580230713,17.3970740509033,247.048938598633,,,,,,,,,,21.7028637,17.4089203,442.9448242,
,13993340.59,69906,280.701950073242,-0.0549999997019768,0,0.0216049159240723,0.999000012874603,0.0173441773223877,0.999000012874603,0.246981287231445,0.999000012874603,,,4.76950641810451e-005,3.40408223427002e-005,3.25186037848048e-005,,25,21.6049159240723,17.3441773223877,246.981287231445,,,,,,,,,,21.6530800,17.3239937,442.9448242,
,13993360.72,69906,279.699905395508,-0.0549999997019768,0,0.0215199777984619,0.999000012874603,0.0172879088592529,0.999000012874603,0.246941836547852,0.999000012874603,,,4.89916542941422e-005,3.33784126531823e-005,3.52723370092494e-005,,25,21.5199777984619,17.2879088592529,246.941836547852,,,,,,,,,,21.4791527,17.2704792,442.9448242,
,13993380.94,69906,278.693756103516,-0.0549999997019768,0,0.0214622341918945,0.999000012874603,0.017226296005249,0.999000012874603,0.246832744750977,0.999000012874603,,,5.05516214324416e-005,3.11390169653061e-005,3.54459132410703e-005,,25,21.4622341918945,17.226296005249,246.832744750977,,,,,,,,,,21.5441360,17.2398968,442.9448242,
,13993400.47,69906,277.709945678711,-0.0549999997019768,0,0.0213971408843994,0.999000012874603,0.017167921295166,0.999000012874603,0.246741665039063,0.999000012874603,,,6.42171878749595e-005,3.09726099449067e-005,3.77904830331997e-005,,25,21.3971408843994,17.167921295166,246.741665039063,,,,,,,,,,21.4255028,17.1484280,442.9448242,
,13993420.80,69906,276.704544067383,-0.0549999997019768,0,0.0212969219207764,0.999000012874603,0.0171062293243408,0.999000012874603,0.246677988891602,0.999000012874603,,,6.46681970503093e-005,2.6080925079371e-005,3.6207113769827e-005,,25,21.2969219207764,17.1062293243408,246.677988891602,,,,,,,,,,21.3089237,17.0910931,442.9448242,
,13993440.67,69906,275.697906494141,-0.0549999997019768,0,0.0212501706695557,0.999000012874603,0.0170438826751709,0.999000012874603,0.246576071166992,0.999000012874603,,,4.75817049637144e-005,3.1203683631249e-005,4.28934418164319e-005,,25,21.2501706695557,17.0438826751709,246.576071166992,,,,,,,,,,21.3070126,17.0662479,442.9448242,
,13993460.78,69906,274.7060546875,-0.0549999997019768,0,0.0211586382293701,0.999000012874603,0.016981749420166,0.999000012874603,0.246460528564453,0.999000012874603,,,4.75257982046675e-005,3.20854774669821e-005,3.07907660551809e-005,,25,21.1586382293701,16.981749420166,246.460528564453,,,,,,,,,,21.2509804,16.9702053,442.9448242,
,13993480.77,69906,273.70915222168,-0.0549999997019768,0,0.0211021472167969,0.999000012874603,0.0169223533630371,0.999000012874603,0.246405946655273,0.999000012874603,,,5.80093708407777e-005,2.609961455762e-005,3.85678088382138e-005,,25,21.1021472167969,16.9223533630371,246.405946655273,,,,,,,,,,21.2223148,16.9166965,442.9448242,
,13993500.92,69906,272.689453125,-0.0549999997019768,0,0.0210141812896729,0.999000012874603,0.0168668341064453,0.999000012874603,0.246309553833008,0.999000012874603,,,3.91741859347346e-005,3.7647259104651e-005,3.87293318860976e-005,,25,21.0141812896729,16.8668341064453,246.309553833008,,,,,,,,,,21.0713425,16.8326111,442.9448242,
,13993521.09,69906,271.686798095703,-0.0549999997019768,0,0.0209846630859375,0.999000012874603,0.0168095008850098,0.999000012874603,0.246230626831055,0.999000012874603,,,3.39132113307882e-005,2.3533786057325e-005,2.90475474566641e-005,,25,20.9846630859375,16.8095008850098,246.230626831055,,,,,,,,,,20.9828281,16.7767067,442.9448242,
,13993541.11,69906,270.687347412109,-0.0549999997019768,0,0.0208884248352051,0.999000012874603,0.0167536996459961,0.999000012874603,0.246169476928711,0.999000012874603,,,4.96419814859032e-005,2.32261277464454e-005,2.73383020659108e-005,,25,20.8884248352051,16.7536996459961,246.169476928711,,,,,,,,,,20.9235859,16.7690639,442.9448242,
,13993560.77,69906,269.700500488281,-0.0549999997019768,0,0.0208389560699463,0.999000012874603,0.0166917060852051,0.999000012874603,0.246094274291992,0.999000012874603,,,5.16496613504001e-005,2.73208680871632e-005,3.36042252594672e-005,,25,20.8389560699463,16.6917060852051,246.094274291992,,,,,,,,,,20.9312305,16.6868896,442.9448242,
,13993581.00,69906,268.694549560547,-0.0549999997019768,0,0.0207652956390381,0.999000012874603,0.0166401671600342,0.999000012874603,0.2460008203125,0.999000012874603,,,5.45131946601204e-005,3.46804006220841e-005,2.77327693130315e-005,,25,20.7652956390381,16.6401671600342,246.0008203125,,,,,,,,,,20.7471790,16.6634808,442.9448242,
,13993600.89,69906,267.703247070313,-0.0549999997019768,0,0.0206851889801025,0.999000012874603,0.0165776411437988,0.999000012874603,0.245945784301758,0.999000012874603,,,5.68628228501884e-005,3.04789950124135e-005,2.95046026652327e-005,,25,20.6851889801025,16.5776411437988,245.945784301758,,,,,,,,,,20.7662888,16.6042404,442.9448242,
,13993620.81,69906,266.696060180664,-0.0549999997019768,0,0.0206123947906494,0.999000012874603,0.0165168314361572,0.999000012874603,0.245907672119141,0.999000012874603,,,4.28045394049742e-005,2.81298294066307e-005,2.32540902518342e-005,,25,20.6123947906494,16.5168314361572,245.907672119141,,,,,,,,,,20.5732822,16.5048714,442.9448242,
,13993640.67,69906,265.712295532227,-0.0549999997019768,0,0.020537925491333,0.999000012874603,0.0164507813262939,0.999000012874603,0.245816116943359,0.999000012874603,,,4.09102736751483e-005,2.8417591012922e-005,3.92496940307018e-005,,25,20.537925491333,16.4507813262939,245.816116943359,,,,,,,,,,20.5018444,16.4886208,442.9448242,
,13993660.67,69906,264.702499389648,-0.0549999997019768,0,0.0204752424621582,0.999000012874603,0.0163911566162109,0.999000012874603,0.245737916870117,0.999000012874603,,,5.94651027592928e-005,2.38876052575153e-005,2.83629421523112e-005,,25,20.4752424621582,16.3911566162109,245.737916870117,,,,,,,,,,20.4196682,16.4503994,442.9448242,
,13993680.86,69906,263.689788818359,-0.0549999997019768,0,0.0204025619506836,0.999000012874603,0.016335521774292,0.999000012874603,0.245694273681641,0.999000012874603,,,7.0145591724018e-005,3.70980620896058e-005,3.64770083556799e-005,,25,20.4025619506836,16.335521774292,245.694273681641,,,,,,,,,,20.3718929,16.3280907,442.9448242,
,13993701.00,69906,262.682754516602,-0.0549999997019768,0,0.0203315594482422,0.999000012874603,0.0162791596221924,0.999000012874603,0.245660307006836,0.999000012874603,,,6.84939123446827e-005,2.80281531654359e-005,3.08553148154903e-005,,25,20.3315594482422,16.2791596221924,245.660307006836,,,,,,,,,,20.4802361,16.2798481,442.9448242,
,13993720.42,69906,261.706146240234,-0.0549999997019768,0,0.0202564189147949,0.999000012874603,0.0162235881042481,0.999000012874603,0.245610623168945,0.999000012874603,,,5.71495226199554e-005,2.7476184694843e-005,2.57698718060611e-005,,25,20.2564189147949,16.223588104248,245.610623168945,,,,,,,,,,20.3388214,16.2282524,442.9448242,
,13993740.25,69906,260.721649169922,-0.0549999997019768,0,0.0202032929229736,0.999000012874603,0.0161670037078857,0.999000012874603,0.245567240600586,0.999000012874603,,,4.63768701216752e-005,2.46033812513526e-005,2.99011648189808e-005,,25,20.2032929229736,16.1670037078857,245.567240600586,,,,,,,,,,20.1056786,16.1709194,442.9448242,
,13993760.44,69906,259.704742431641,-0.0549999997019768,0,0.0201259349822998,0.999000012874603,0.0161063272857666,0.999000012874603,0.245532733154297,0.999000012874603,,,6.90997121968399e-005,3.11631991936473e-005,3.19490252523382e-005,,25,20.1259349822998,16.1063272857666,245.532733154297,,,,,,,,,,20.2107849,16.1078568,442.9448242,
,13993780.66,69906,258.696212768555,-0.0549999997019768,0,0.0200669231414795,0.999000012874603,0.0160489207839966,0.999000012874603,0.245496116333008,0.999000012874603,,,5.60956647606429e-005,3.29162891824263e-005,3.03946967374464e-005,,25,20.0669231414795,16.0489207839966,245.496116333008,,,,,,,,,,20.1171455,16.0371494,442.9448242,
,13993800.80,69906,257.683700561523,-0.0549999997019768,0,0.0200144159698486,0.999000012874603,0.0159947429275513,0.999000012874603,0.245422515869141,0.999000012874603,,,4.63276462792986e-005,3.23674798658632e-005,2.79826186915423e-005,,25,20.0144159698486,15.9947429275513,245.422515869141,,,,,,,,,,20.0789242,16.0428829,442.9448242,
,13993819.97,69906,256.732955932617,-0.0549999997019768,0,0.0199364365386963,0.999000012874603,0.0159317356491089,0.999000012874603,0.245396723632812,0.999000012874603,,,5.00380087879063e-005,3.26616279807177e-005,3.24996135114399e-005,,25,19.9364365386963,15.9317356491089,245.396723632813,,,,,,,,,,19.8866711,15.9613190,442.9448242,
,13993830.61,69906,256.201301574707,-0.0549999997019768,0,0.0198882010650635,0.999000012874603,0.0158999354553223,0.999000012874603,0.245401768798828,0.999000012874603,,,4.50206637231757e-005,2.88430466326758e-005,3.05798178861021e-005,,25,19.8882010650635,15.8999354553223,245.401768798828,,,,,,,,,,19.8675613,15.9498529,442.9448242,
,13993850.81,69906,255.188400268555,-0.0549999997019768,0,0.0198206257629394,0.999000012874603,0.0158349588775635,0.999000012874603,0.245329376831055,0.999000012874603,,,4.31752507832476e-005,2.41993755538481e-005,3.08180454107763e-005,,25,19.8206257629395,15.8349588775635,245.329376831055,,,,,,,,,,19.7949390,15.8390102,442.9448242,
,13993871.02,69906,254.173652648926,-0.0549999997019768,0,0.0197379196929932,0.999000012874603,0.0157827209091187,0.999000012874603,0.245309007568359,0.999000012874603,,,4.26844652295097e-005,2.71601761721229e-005,3.08065804305586e-005,,25,19.7379196929932,15.7827209091187,245.309007568359,,,,,,,,,,19.7801991,15.7931948,442.9448242,
,13993890.56,69906,253.199897766113,-0.0549999997019768,0,0.0196778279876709,0.999000012874603,0.0157259933853149,0.999000012874603,0.245339667358398,0.999000012874603,,,7.86829679160357e-005,2.62716246710158e-005,2.5572169712257e-005,,25,19.6778279876709,15.7259933853149,245.339667358398,,,,,,,,,,19.6712532,15.7243881,442.9448242,
,13993910.53,69906,252.194145202637,-0.0549999997019768,0,0.0196178130340576,0.999000012874603,0.0156596324539185,0.999000012874603,0.245315888671875,0.999000012874603,,,5.16536875699469e-005,3.15839040062173e-005,3.20191960494333e-005,,25,19.6178130340576,15.6596324539185,245.315888671875,,,,,,,,,,19.5642185,15.6269102,442.9448242,
,13993930.66,69906,251.173545837402,-0.0549999997019768,0,0.0195413952636719,0.999000012874603,0.0155969723129272,0.999000012874603,0.245233532714844,0.999000012874603,,,4.7086678470533e-005,2.58423205979435e-005,3.49943315161044e-005,,25,19.5413952636719,15.5969723129272,245.233532714844,,,,,,,,,,19.5856590,15.6238050,442.9448242,
,13993950.58,69906,250.192695617676,-0.0549999997019768,0,0.0194486658477783,0.999000012874603,0.0155384142303467,0.999000012874603,0.245188505249023,0.999000012874603,,,5.9014087981196e-005,2.43534866357927e-005,3.43814815865438e-005,,25,19.4486658477783,15.5384142303467,245.188505249023,,,,,,,,,,19.4384995,15.5741148,442.9448242,
,13993970.52,69906,249.192153930664,-0.0549999997019768,0,0.0194156407928467,0.999000012874603,0.0154816142654419,0.999000012874603,0.245154026489258,0.999000012874603,,,4.90378127211694e-005,2.77745953672605e-005,3.07030893916296e-005,,25,19.4156407928467,15.4816142654419,245.154026489258,,,,,,,,,,19.3830738,15.5263357,442.9448242,
,13993990.81,69906,248.186950683594,-0.0549999997019768,0,0.0193215906524658,0.999000012874603,0.0154146723556519,0.999000012874603,0.245149188842773,0.999000012874603,,,5.4650484021078e-005,2.5928538648883e-005,2.29977823897173e-005,,25,19.3215906524658,15.4146723556519,245.149188842773,,,,,,,,,,19.3082867,15.4015217,442.9448242,
,13994010.41,69906,247.212501525879,-0.0549999997019768,0,0.0192686087799072,0.999000012874603,0.0153837850189209,0.999000012874603,0.245112641601562,0.999000012874603,,,4.48127343035733e-005,2.27860585906384e-005,2.87929819960011e-005,,25,19.2686087799072,15.3837850189209,245.112641601563,,,,,,,,,,19.2662392,15.3652067,442.9448242,
,13994030.41,69906,246.198547363281,-0.0549999997019768,0,0.0191850451660156,0.999000012874603,0.0153247629928589,0.999000012874603,0.245100030517578,0.999000012874603,,,6.18639320873699e-005,2.82704831525003e-005,2.7043318545904e-005,,25,19.1850451660156,15.3247629928589,245.100030517578,,,,,,,,,,19.1878757,15.3308029,442.9448242,
,13994050.64,69906,245.18579864502,-0.0549999997019768,0,0.0191087211608887,0.999000012874603,0.0152487891387939,0.999000012874603,0.245010824584961,0.999000012874603,,,5.0815492020969e-005,2.74526125191253e-005,2.86690188550765e-005,,25,19.1087211608887,15.2487891387939,245.010824584961,,,,,,,,,,19.0592651,15.2871599,442.9448242,
,13994070.84,69906,244.180244445801,-0.0549999997019768,0,0.0190333544158936,0.999000012874603,0.015196277885437,0.999000012874603,0.244991716308594,0.999000012874603,,,4.20613326102691e-005,2.81158835349055e-005,3.11484117456288e-005,,25,19.0333544158936,15.196277885437,244.991716308594,,,,,,,,,,18.9675426,15.2279215,442.9448242,
,13994090.05,69906,243.220901489258,-0.0549999997019768,0,0.0189797731018066,0.999000012874603,0.0151365817260742,0.999000012874603,0.244964813842773,0.999000012874603,,,4.38123548132834e-005,2.74478224254852e-005,3.53972031537102e-005,,25,18.9797731018066,15.1365817260742,244.964813842773,,,,,,,,,,19.0248699,15.1610413,442.9448242,
,13994099.98,69906,242.726249694824,-0.0549999997019768,0,0.0189437715148926,0.999000012874603,0.0151161734008789,0.999000012874603,0.244964736328125,0.999000012874603,,,3.88322228219523e-005,2.76710151393901e-005,2.36359832000396e-005,,25,18.9437715148926,15.1161734008789,244.964736328125,,,,,,,,,,18.9388790,15.1763287,442.9448242,
,13994121.20,69906,241.663497924805,-0.0549999997019768,0,0.0188696733856201,0.999000012874603,0.015049965133667,0.999000012874603,0.244991418457031,0.999000012874603,,,3.81630114764351e-005,2.62775202751225e-005,3.39293609853665e-005,,25,18.8696733856201,15.049965133667,244.991418457031,,,,,,,,,,18.8699780,15.0268030,442.9448242,
,13994139.84,69906,240.741249084473,-0.0549999997019768,0,0.0187990400695801,0.999000012874603,0.0149891930770874,0.999000012874603,0.245014658813477,0.999000012874603,,,5.63511121567871e-005,2.53630663085754e-005,3.22177116544888e-005,,25,18.7990400695801,14.9891930770874,245.014658813477,,,,,,,,,,18.7056274,14.9771147,442.9448242,
,13994149.73,69906,240.244697570801,-0.0549999997019768,0,0.0187847453308105,0.999000012874603,0.0149609091567993,0.999000012874603,0.245049981079102,0.999000012874603,,,4.64074491713511e-005,2.96907141286399e-005,2.49224148335504e-005,,25,18.7847453308105,14.9609091567993,245.049981079102,,,,,,,,,,18.7667809,14.9560938,442.9448242,
,13994160.63,69906,239.685447692871,-0.0549999997019768,0,0.0187397969818115,0.999000012874603,0.0149305610656738,0.999000012874603,0.245071380004883,0.999000012874603,,,5.66872407028551e-005,2.77623105180447e-005,2.37439329848749e-005,,25,18.7397969818115,14.9305610656738,245.071380004883,,,,,,,,,,18.7190037,14.9637375,442.9448242,
,13994180.56,69906,238.697395324707,-0.0549999997019768,0,0.0186610093688965,0.999000012874603,0.014867657661438,0.999000012874603,0.245031623535156,0.999000012874603,,,5.37131402289779e-005,2.87515125156503e-005,2.33857750385052e-005,,25,18.6610093688965,14.867657661438,245.031623535156,,,,,,,,,,18.6143837,14.8632240,442.9448242,
,13994200.61,69906,237.698501586914,-0.0549999997019768,0,0.0186089559173584,0.999000012874603,0.0148038325500488,0.999000012874603,0.245081995239258,0.999000012874603,,,5.45998407944188e-005,2.85487436912181e-005,3.49067817392484e-005,,25,18.6089559173584,14.8038325500488,245.081995239258,,,,,,,,,,18.6506920,14.7600336,442.9448242,
,13994220.83,69906,236.689796447754,-0.0549999997019768,0,0.0185273976135254,0.999000012874603,0.0147668370819092,0.999000012874603,0.245139016723633,0.999000012874603,,,5.14153864893366e-005,3.11572505561563e-005,2.83050791605e-005,,25,18.5273976135254,14.7668370819092,245.139016723633,,,,,,,,,,18.6315823,14.7562122,442.9448242,
,13994240.69,69906,235.682647705078,-0.0549999997019768,0,0.018478264465332,0.999000012874603,0.0146930348205566,0.999000012874603,0.245118931274414,0.999000012874603,,,5.79386086077436e-005,2.49484042670964e-005,3.21644065792241e-005,,25,18.478264465332,14.6930348205566,245.118931274414,,,,,,,,,,18.6242466,14.7262821,442.9448242,
,13994259.81,69906,234.736152648926,-0.0549999997019768,0,0.0183865479278564,0.999000012874603,0.0146312787628174,0.999000012874603,0.245122293701172,0.999000012874603,,,4.74395520312321e-005,3.09968759699213e-005,2.72933169355245e-005,,25,18.3865479278564,14.6312787628174,245.122293701172,,,,,,,,,,18.3490963,14.6345654,442.9448242,
